Year,Data Type,Country,HTS Number,Description,Special Import Program,Rate Provision Code,District,Quantity Description,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Norfolk, VA",proof liters,0,0,0,"4,400","19,936",0,0,0,0,0,0,0
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Francisco, CA",proof liters,"445,528","289,366","380,780","587,608","352,190","905,704","486,760","164,584","301,874","1,003,014","716,770","473,326"
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Savannah, GA",proof liters,0,0,"106,790",0,"85,542",0,0,"195,524",0,0,0,0
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Washington, DC",proof liters,0,0,"6,974",0,0,0,0,0,0,0,0,0
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Los Angeles, CA",proof liters,"610,370","21,886",0,0,"428,250","490,608",0,"6,002","27,364",0,"40,898",0
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"New York, NY",proof liters,"4,116","4,956",0,"6,888",0,"5,546","4,348",0,0,0,0,0
2017,Customs Value,Japan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,0,"12,708",0,0
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Columbia-Snake, OR",proof liters,0,0,0,0,"4,500",0,0,0,0,0,0,0
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Los Angeles, CA",proof liters,"120,960","535,914","1,698,292","250,854","949,932","140,270","64,800","1,031,904","1,089,210","398,964","683,120","621,430"
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Miami, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,"157,610"
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New York, NY",proof liters,0,"52,660",0,0,"56,636",0,0,"65,880","32,832","160,526","64,022","62,684"
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Los Angeles, CA",proof liters,0,"29,680",0,"29,680","36,800",0,0,"148,396",0,0,"178,074",0
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"New York, NY",proof liters,0,0,"31,500",0,"66,480",0,0,"29,680",0,0,0,0
2017,Customs Value,Taiwan,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"San Francisco, CA",proof liters,0,"43,000",0,"29,680","36,800",0,0,"118,716",0,0,"148,396",0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Baltimore, MD",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Charlotte, NC",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Chicago, IL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Cleveland, OH",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Columbia-Snake, OR",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Dallas-Fort Worth, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Detroit, MI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Great Falls, MT",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Honolulu, HI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Houston-Galveston, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Laredo, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Miami, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Milwaukee, WI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Minneapolis, MN",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New Orleans, LA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New York, NY",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Nogales, AZ",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Philadelphia, PA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Diego, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Juan, PR",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Savannah, GA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Seattle, WA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"St. Louis, MO",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Tampa, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Washington, DC",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Baltimore, MD",proof liters,"2,003,332","4,444,884","5,664,770","8,069,398","4,188,436","11,374,288","3,536,452","4,581,342","11,691,178","5,858,516","8,440,502","5,137,112"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Boston, MA",proof liters,"2,890,680","13,443,952","2,811,300","11,144,866","10,252,306","16,899,724","9,170,258","7,551,970","8,015,464","11,744,280","22,187,956","7,526,688"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Charleston, SC",proof liters,"4,475,750","1,502,690","2,528,558","2,522,214","1,770,862","4,329,796","929,974","2,650,058","2,835,986","3,594,762","3,531,870","3,369,570"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Charlotte, NC",proof liters,"227,912","465,346","1,548,408","462,462","219,714","477,640","973,532","1,024,494","610,698","520,954","717,598","1,664,390"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Chicago, IL",proof liters,"3,752,954","10,200,016","12,191,740","6,985,086","7,745,414","16,424,158","5,568,118","13,676,346","17,036,136","11,253,976","14,417,940","11,241,462"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Cleveland, OH",proof liters,"7,651,302","7,548,870","9,494,938","4,965,028","16,578,052","15,907,982","16,031,658","12,081,494","13,185,296","10,498,554","18,135,994","20,434,242"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Dallas-Fort Worth, TX",proof liters,0,0,"45,876",0,0,0,0,0,0,"25,302",0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Detroit, MI",proof liters,"810,944","432,894","1,107,472","406,050","1,432,752","1,817,602","431,724","1,851,334","923,302","457,808","1,231,160","800,012"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Great Falls, MT",proof liters,"947,870","570,336","2,114,198","251,680","1,800,110","828,408","1,554,242","1,393,990","582,172","1,329,284","730,156","2,208,330"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Honolulu, HI",proof liters,0,0,0,0,0,0,"58,960","66,264",0,0,"50,066",0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Houston-Galveston, TX",proof liters,"18,502,840","10,460,074","18,057,500","20,491,346","10,868,662","25,630,428","24,116,114","4,680,898","32,346,600","22,215,062","27,728,042","37,554,298"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Laredo, TX",proof liters,0,0,0,0,0,0,0,"13,910",0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Los Angeles, CA",proof liters,"39,545,608","17,446,940","26,239,462","40,365,142","28,568,510","32,970,304","28,214,178","21,396,596","46,868,876","54,691,540","50,230,370","52,432,666"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Miami, FL",proof liters,"18,453,478","16,411,390","19,462,550","17,675,254","41,378,804","18,454,914","16,003,074","12,529,508","21,143,018","31,855,086","29,369,214","67,977,878"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Milwaukee, WI",proof liters,"174,916","1,132,784","604,712",0,0,0,0,0,0,0,0,0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Minneapolis, MN",proof liters,"1,594,780","2,320,788","5,471,480","2,843,140","1,346,682","3,761,066","2,584,266","2,017,866","2,857,420","3,765,894","3,869,866","5,514,500"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New Orleans, LA",proof liters,"3,481,922","2,723,820","3,405,342","3,727,064","3,664,234","6,124,064","4,178,372","3,996,760","2,278,572","4,826,636","2,887,032","4,924,726"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New York, NY",proof liters,"58,175,732","72,764,996","85,464,646","89,257,876","94,184,486","130,867,710","89,210,204","95,907,636","141,786,156","142,049,904","120,452,978","139,506,418"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Nogales, AZ",proof liters,0,0,0,0,0,"8,598",0,0,"80,032","29,952","59,834",0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Norfolk, VA",proof liters,"5,124,776","10,000,240","3,616,332","11,330,796","1,838,868","1,183,274","1,688,128","490,680","3,523,388","1,410,376","727,942","3,067,210"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Ogdensburg, NY",proof liters,0,0,0,0,0,0,0,0,0,0,0,"147,920"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Philadelphia, PA",proof liters,0,"207,548","230,800",0,0,"604,572","250,854","272,444","1,078,278","670,464","285,310","258,214"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Portland, ME",proof liters,0,0,0,0,"484,122",0,0,"632,832",0,0,"638,280",0
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Francisco, CA",proof liters,"17,298,006","3,487,802","12,896,418","12,752,590","15,438,824","21,882,940","8,171,248","7,868,280","12,430,650","15,591,178","23,007,994","22,946,696"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Juan, PR",proof liters,"2,886,508","1,342,756","4,538,594","4,791,428","3,517,532","4,339,098","3,909,034","4,431,792","1,955,338","6,436,446","2,852,576","1,764,456"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Savannah, GA",proof liters,"14,326,688","9,112,118","18,983,356","9,097,566","14,039,454","31,341,884","20,153,520","7,079,744","11,659,114","20,604,772","12,672,504","18,694,860"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Seattle, WA",proof liters,"2,694,948","1,168,132","2,690,386","2,679,346","944,830","4,586,492","1,024,954","1,705,484","3,193,274","3,370,260","1,781,590","3,584,018"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"St. Louis, MO",proof liters,"1,579,710","2,143,740","2,414,754","2,938,672","2,954,070","2,088,050","1,142,820","3,304,256","4,804,878","2,367,506","3,233,832","3,813,108"
2017,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Tampa, FL",proof liters,"365,904","469,196","1,002,078",0,"667,546","2,308,844","782,164","445,956","137,836","399,636","1,906,210","390,634"
